monto,hora,distancia_km,ingreso_mensual,fraude
1006800.0,18,367.74,14671000.0,0
3331300.0,8,808.74,25352000.0,0
7057700.0,21,290.51,23400000.0,0
6870200.0,0,291.22,2390000.0,1
6162300.0,21,225.42,7522000.0,0
9482600.0,2,457.19,5506000.0,1
567600.0,6,93.24,3137000.0,0
8807300.0,15,252.98,8857000.0,1
5860200.0,17,341.04,3506000.0,0
8161400.0,7,62.6,24256000.0,0
802500.0,16,563.2,4820000.0,1
1153400.0,16,31.8,29501000.0,0
8104100.0,21,768.3,3430000.0,0
7085700.0,0,193.99,18780000.0,1
2939900.0,22,785.77,12536000.0,0
4097700.0,19,620.88,11790000.0,1
7725300.0,23,422.28,12208000.0,1
7485200.0,0,171.01,2484000.0,1
7349600.0,5,205.61,13331000.0,1
9603900.0,21,28.35,25230000.0,1
8682300.0,5,729.32,23138000.0,0
5962000.0,0,363.77,9117000.0,1
8227900.0,4,655.43,28494000.0,0
7552000.0,23,252.57,15445000.0,1
5795100.0,0,800.04,19210000.0,1
1781500.0,1,538.8,20879000.0,0
6410800.0,19,533.93,25677000.0,1
6197200.0,3,842.86,14398000.0,0
1823000.0,14,942.94,26545000.0,0
7891700.0,11,441.31,23308000.0,1
7888500.0,17,611.1,29620000.0,0
8282000.0,4,228.34,22259000.0,1
5922500.0,0,137.25,21372000.0,1
9534800.0,16,831.37,9278000.0,0
1852600.0,3,748.4,5609000.0,1
9204100.0,20,509.65,14266000.0,0
2110400.0,22,259.67,3623000.0,1
3641200.0,17,366.96,17196000.0,1
878300.0,3,40.22,28893000.0,1
3080800.0,11,252.16,11936000.0,0
440000.0,16,225.54,11205000.0,0
5446100.0,5,921.83,12320000.0,0
4492300.0,7,832.24,13012000.0,1
5920400.0,19,794.87,18612000.0,1
7667500.0,7,72.96,29102000.0,1
1707400.0,18,44.03,4249000.0,0
9097900.0,17,454.24,6597000.0,0
2533800.0,20,135.43,19882000.0,1
5543100.0,14,740.62,13004000.0,0
9599900.0,4,688.32,27477000.0,1
2743500.0,4,779.05,15435000.0,1
8536200.0,8,193.55,29552000.0,0
9673200.0,11,738.95,4064000.0,1
7808600.0,7,504.04,9973000.0,0
9289200.0,13,215.77,16683000.0,0
9813000.0,9,363.12,25246000.0,0
2076100.0,17,877.86,29949000.0,1
8302500.0,23,654.12,7398000.0,1
604300.0,17,900.31,14495000.0,1
2458300.0,11,704.23,7456000.0,0
874000.0,22,329.14,24207000.0,0
7978200.0,19,495.98,20785000.0,1
2366700.0,19,425.16,11767000.0,1
3840400.0,12,430.32,12279000.0,1
64400.0,3,426.23,17074000.0,0
6422200.0,1,656.54,1892000.0,1
5967400.0,19,617.75,12615000.0,0
7020100.0,2,944.04,17895000.0,1
7210300.0,22,361.4,19563000.0,0
646000.0,2,313.73,4331000.0,0
5317000.0,11,227.04,22072000.0,1
7866000.0,21,172.68,22581000.0,0
7840800.0,11,378.23,11458000.0,1
7081400.0,10,219.81,25144000.0,1
9585900.0,0,367.9,19682000.0,1
6457100.0,20,947.57,27469000.0,0
8071400.0,2,322.95,16001000.0,0
4535200.0,22,9.04,10730000.0,1
5232500.0,2,949.96,3375000.0,1
330000.0,4,936.71,23473000.0,1
4691600.0,7,991.12,15616000.0,0
1172500.0,9,151.87,12273000.0,0
5010200.0,22,392.15,9168000.0,0
2187800.0,18,740.33,19902000.0,1
85200.0,8,378.88,24580000.0,1
5340700.0,19,696.18,6908000.0,1
5925900.0,6,102.55,23019000.0,0
9997600.0,11,757.41,24854000.0,1
9630400.0,11,292.24,1712000.0,1
5866600.0,14,355.8,16090000.0,1
6528800.0,13,958.6,24267000.0,0
8214700.0,15,28.77,27706000.0,1
6666000.0,15,46.06,23412000.0,0
38300.0,2,646.79,2736000.0,0
4825500.0,12,456.11,18011000.0,0
6939800.0,16,585.31,3552000.0,0
4849200.0,2,727.83,22078000.0,1
5836500.0,1,563.93,4567000.0,1
9872100.0,0,322.19,1537000.0,0
3456400.0,17,224.59,10402000.0,1
1105700.0,7,673.95,3277000.0,0
3483500.0,12,406.78,5064000.0,0
1235400.0,2,99.02,21605000.0,0
1550200.0,20,297.39,22028000.0,0
7682600.0,21,226.5,2187000.0,1
6991900.0,12,613.92,13120000.0,0
3443700.0,23,46.34,28888000.0,0
7312000.0,17,647.89,19521000.0,1
9908500.0,19,537.35,9827000.0,0
9601300.0,16,559.91,11024000.0,1
5570600.0,23,922.24,13838000.0,0
4514700.0,0,291.38,2230000.0,1
5749000.0,8,152.28,6124000.0,1
5462100.0,21,794.4,29949000.0,0
2689200.0,6,630.09,3215000.0,0
7742700.0,12,862.74,28128000.0,0
7971300.0,2,1.03,19116000.0,1
5865700.0,3,322.8,7599000.0,0
5698600.0,11,717.46,23432000.0,0
8576600.0,7,226.77,29964000.0,1
1231200.0,10,962.49,1268000.0,0
1618600.0,12,917.07,5716000.0,0
4706700.0,18,168.74,21013000.0,1
6688700.0,12,518.81,6949000.0,1
9345600.0,13,671.02,9915000.0,0
6888500.0,16,635.78,5109000.0,0
3986200.0,18,122.2,29839000.0,0
1088500.0,21,151.1,24141000.0,1
2320000.0,3,504.43,7904000.0,1
3186800.0,10,9.63,2460000.0,1
9679400.0,8,794.76,18851000.0,0
9253300.0,3,692.15,19694000.0,1
6725800.0,23,659.99,2723000.0,1
8800700.0,7,138.24,26480000.0,0
9523400.0,8,796.45,1798000.0,1
7957400.0,8,439.75,10759000.0,0
5540400.0,13,85.06,1871000.0,0
8967000.0,6,901.24,3860000.0,0
5339100.0,12,817.44,18271000.0,0
286800.0,10,538.38,9891000.0,0
4977000.0,18,80.39,22845000.0,0
7804500.0,17,879.21,21648000.0,0
5837700.0,19,207.05,24076000.0,0
7132900.0,17,166.94,4239000.0,1
8885300.0,1,32.42,10398000.0,1
799800.0,7,248.54,8502000.0,0
665400.0,21,474.35,7381000.0,1
5691800.0,0,158.3,7883000.0,1
4185100.0,5,812.15,4746000.0,1
3828700.0,0,667.96,18934000.0,0
2563700.0,6,809.57,1808000.0,1
8807500.0,2,469.52,22146000.0,0
9583700.0,4,483.12,28199000.0,1
4388600.0,0,731.91,8820000.0,1
4914100.0,0,132.05,18535000.0,1
3768500.0,6,444.67,12082000.0,1
1234600.0,19,922.9,13732000.0,1
5965500.0,2,852.99,22083000.0,0
4145600.0,20,647.73,7694000.0,0
8744100.0,2,492.96,4396000.0,0
845300.0,5,427.86,17611000.0,0
6575400.0,12,230.05,8673000.0,1
640500.0,2,307.17,13207000.0,1
6097700.0,18,270.59,26962000.0,0
6629100.0,13,727.61,29588000.0,1
2727800.0,23,315.98,13679000.0,0
1551500.0,18,852.03,6585000.0,1
3121300.0,17,689.16,12659000.0,0
3569800.0,23,225.43,7649000.0,0
8531000.0,23,416.99,17549000.0,1
2316800.0,1,594.14,19549000.0,1
4924600.0,19,71.49,10367000.0,1
9545200.0,12,36.46,17806000.0,0
6549700.0,13,215.01,4577000.0,1
7814400.0,19,440.3,23015000.0,1
57100.0,15,245.77,5126000.0,1
4136300.0,13,332.28,6342000.0,0
493400.0,14,237.02,4929000.0,1
6908500.0,5,728.81,17930000.0,0
9748400.0,12,441.6,18837000.0,0
530800.0,14,644.8,25635000.0,0
6638100.0,2,624.32,29943000.0,0
6154700.0,5,673.2,12990000.0,0
1759900.0,4,948.53,27682000.0,0
9235600.0,0,335.24,27177000.0,1
9321400.0,5,238.2,8901000.0,1
1873900.0,8,280.4,14051000.0,1
4174500.0,15,283.91,1126000.0,0
5968000.0,13,139.54,12279000.0,1
8971000.0,18,963.88,7552000.0,1
6025500.0,15,557.44,18388000.0,0
512900.0,21,893.29,12746000.0,1
60600.0,23,317.15,3208000.0,0
9395200.0,20,686.48,12067000.0,0
9880100.0,2,877.92,7488000.0,1
7952900.0,16,113.71,29988000.0,1
5999200.0,4,635.87,2570000.0,0
3506100.0,10,782.9,13896000.0,0
160200.0,20,733.63,4667000.0,1
4070200.0,9,986.87,21439000.0,1
6595400.0,3,826.51,19933000.0,1
2829300.0,18,298.16,12604000.0,0
5778800.0,8,966.46,19267000.0,0
148300.0,11,361.8,8558000.0,0
479100.0,5,268.76,17013000.0,0
606800.0,22,190.85,2366000.0,1
6604600.0,23,882.93,26577000.0,0
5345600.0,1,414.35,13944000.0,1
1595300.0,17,415.14,3203000.0,0
8430900.0,10,460.59,24261000.0,0
7079600.0,6,354.26,10827000.0,0
1978100.0,15,265.7,6857000.0,0
2612900.0,6,273.29,2711000.0,1
8291700.0,16,333.85,21802000.0,0
1586100.0,0,339.75,9510000.0,1
342000.0,11,713.19,5528000.0,0
3042100.0,23,687.55,19926000.0,1
1205300.0,6,555.67,12610000.0,1
6442700.0,13,75.06,25388000.0,0
3172000.0,1,745.39,24940000.0,1
5990000.0,7,19.52,17168000.0,1
7692100.0,14,279.33,7664000.0,0
3238000.0,7,23.91,2328000.0,1
9242000.0,3,210.09,18227000.0,0
9813300.0,23,198.86,25374000.0,0
5809200.0,9,150.0,28533000.0,0
5002100.0,13,946.89,19176000.0,1
793700.0,11,888.64,20805000.0,0
6540100.0,1,337.84,24736000.0,0
9988300.0,15,97.3,15780000.0,1
5473900.0,20,124.68,19255000.0,0
2528100.0,15,35.34,17967000.0,1
1541300.0,13,717.58,17097000.0,1
5838600.0,17,714.39,2941000.0,1
35200.0,9,147.39,28358000.0,1
1597800.0,6,59.83,12513000.0,1
1477700.0,7,128.87,21895000.0,1
9158800.0,6,348.78,2002000.0,0
7148200.0,16,954.89,25936000.0,1
7759200.0,15,213.63,19881000.0,0
5014600.0,0,690.28,6966000.0,1
7101000.0,19,362.67,3874000.0,1
5009900.0,18,454.45,9383000.0,0
4005200.0,21,194.51,19641000.0,0
1439700.0,13,982.22,6794000.0,0
6091400.0,10,721.09,16158000.0,1
4706400.0,4,676.13,12240000.0,1
4911500.0,5,231.15,17072000.0,1
9070000.0,4,719.19,19673000.0,0
9169600.0,12,805.8,27881000.0,0
4034200.0,4,988.35,16998000.0,1
3733100.0,19,5.5,29698000.0,0
4804100.0,14,886.36,9470000.0,1
3654800.0,18,762.39,5092000.0,1
4378100.0,19,855.16,6565000.0,0
1191500.0,0,925.35,28949000.0,0
151900.0,3,981.09,16624000.0,1
6657900.0,9,161.27,13166000.0,1
4922700.0,22,312.92,2241000.0,1
4468100.0,1,448.03,9230000.0,1
6202700.0,20,0.25,21910000.0,0
1467400.0,20,459.06,9752000.0,0
8783400.0,8,763.36,10499000.0,0
709400.0,16,825.7,13719000.0,0
6232000.0,23,856.31,22593000.0,1
1467400.0,13,124.14,14843000.0,0
8767600.0,5,741.63,14797000.0,0
9724300.0,13,863.49,14065000.0,0
3680200.0,12,661.69,4677000.0,1
2665800.0,3,975.68,28549000.0,0
9115600.0,19,97.01,29101000.0,0
9858800.0,22,324.16,14161000.0,0
7889800.0,7,899.94,8358000.0,1
3461000.0,10,42.06,1022000.0,1
2104400.0,0,125.97,28700000.0,1
7308000.0,19,575.2,3827000.0,1
7544800.0,9,796.53,26791000.0,0
952000.0,0,736.93,14348000.0,1
5543500.0,16,709.76,5414000.0,0
4671800.0,15,637.78,8085000.0,0
5066200.0,14,746.42,19865000.0,1
5607700.0,17,375.7,10267000.0,0
5536000.0,12,985.71,20957000.0,0
5571500.0,18,835.72,29628000.0,1
5915000.0,4,155.34,21799000.0,1
1178500.0,16,771.41,26660000.0,1
4676200.0,23,132.53,14945000.0,1
6861700.0,11,291.97,21363000.0,0
6454000.0,13,246.93,3657000.0,1
8289500.0,9,952.95,8844000.0,0
4064000.0,14,281.69,18717000.0,1
5486300.0,0,487.49,13893000.0,0
622200.0,11,37.3,18333000.0,1
3611100.0,8,813.99,4119000.0,1
6263500.0,17,860.04,15653000.0,0
8214000.0,6,100.87,19126000.0,0
3953200.0,17,630.69,21675000.0,0
4927900.0,13,700.61,18659000.0,1
1093400.0,0,99.58,17225000.0,0
637700.0,8,337.44,6280000.0,1
708400.0,14,650.41,17577000.0,0
2226300.0,21,425.19,21403000.0,1
831800.0,12,867.9,16647000.0,0
4210100.0,2,543.28,26008000.0,1
2358600.0,8,368.69,23583000.0,1
1068400.0,11,482.42,20528000.0,0
2965300.0,3,170.26,28423000.0,0
5188600.0,7,884.62,21698000.0,1
4168300.0,3,879.92,5630000.0,1
8321200.0,20,120.56,12052000.0,1
1999500.0,8,413.34,28911000.0,0
292100.0,18,70.02,2860000.0,0
6335400.0,19,228.47,1382000.0,0
8846200.0,13,759.01,25760000.0,1
2964500.0,19,535.46,26099000.0,0
3142400.0,7,429.75,21953000.0,1
5853300.0,23,18.56,3308000.0,1
692600.0,8,789.36,27142000.0,1
5732400.0,1,294.6,9667000.0,1
9355800.0,16,502.26,10958000.0,0
6671700.0,18,616.04,11395000.0,1
3476800.0,19,926.39,28382000.0,0
1915900.0,4,464.97,11394000.0,1
4711500.0,14,882.12,10862000.0,1
6297100.0,6,334.47,9621000.0,0
80500.0,7,989.67,27648000.0,0
6860100.0,6,202.53,9076000.0,0
3038500.0,15,114.44,19955000.0,1
950000.0,10,716.49,20714000.0,1
8612400.0,0,652.9,18752000.0,1
3085200.0,7,416.12,15819000.0,1
5173600.0,3,556.85,17444000.0,1
3828100.0,20,316.93,11103000.0,1
9815600.0,19,563.0,10782000.0,0
7439300.0,7,982.9,4060000.0,1
1908800.0,15,667.61,3774000.0,1
617300.0,21,239.75,14145000.0,1
5705000.0,2,447.61,12589000.0,1
6344600.0,6,384.8,18975000.0,1
7464500.0,8,592.54,27389000.0,0
5945500.0,22,429.39,18870000.0,1
6254900.0,17,345.97,29514000.0,1
7781500.0,19,43.3,2459000.0,1
1030000.0,11,488.62,19623000.0,0
487800.0,10,470.57,5258000.0,1
9479800.0,3,485.74,2122000.0,1
7556700.0,4,546.47,2556000.0,1
1227000.0,20,934.63,11097000.0,1
7189300.0,20,100.09,23128000.0,0
1805800.0,1,904.24,7262000.0,1
220500.0,10,154.23,21520000.0,1
4679700.0,19,452.38,9719000.0,1
2861600.0,3,50.99,17057000.0,1
9499200.0,6,1.2,22889000.0,1
197500.0,17,936.88,19060000.0,1
3882600.0,5,920.83,29121000.0,1
847900.0,7,610.23,26149000.0,1
2324200.0,20,594.86,6893000.0,1
375900.0,10,55.26,22453000.0,1
1134600.0,17,542.22,17828000.0,0
9041500.0,14,834.49,5144000.0,0
2882200.0,13,776.48,5442000.0,0
9020700.0,23,398.09,19178000.0,0
3036900.0,5,268.29,20095000.0,1
5054300.0,14,894.64,20877000.0,1
2950400.0,11,657.13,29820000.0,1
9167500.0,4,594.82,17475000.0,1
9821100.0,9,888.56,10302000.0,0
984600.0,1,860.16,1490000.0,1
8884800.0,20,699.35,1436000.0,1
4075800.0,14,282.12,21843000.0,1
2464200.0,12,505.93,2366000.0,1
5336200.0,2,388.57,1901000.0,0
2380800.0,0,361.57,25679000.0,1
1108700.0,18,185.49,4983000.0,1
1092900.0,9,68.68,28878000.0,0
1195600.0,22,864.78,11285000.0,1
1548400.0,5,697.79,10634000.0,0
7003400.0,10,233.62,26323000.0,0
416000.0,0,777.97,29011000.0,0
6781600.0,12,448.2,28736000.0,0
869400.0,15,281.51,15545000.0,1
3037200.0,5,365.1,26518000.0,0
4145200.0,16,67.02,14291000.0,1
9034500.0,8,471.69,21877000.0,0
2196300.0,4,221.73,7970000.0,0
9268300.0,19,476.9,6603000.0,1
8438300.0,13,201.9,6283000.0,0
4654100.0,4,377.45,19072000.0,1
4897400.0,14,278.76,1580000.0,1
2980500.0,13,324.66,28112000.0,1
2617200.0,21,313.67,10327000.0,1
783300.0,15,38.08,8471000.0,0
350700.0,11,683.21,6135000.0,0
3596400.0,9,807.33,20820000.0,0
8458100.0,3,308.26,12325000.0,1
2063200.0,1,182.45,17595000.0,0
7568500.0,21,270.52,25827000.0,1
436200.0,7,995.57,18037000.0,0
5563200.0,4,637.19,28520000.0,0
6017000.0,5,285.04,15705000.0,1
6526200.0,5,153.94,10842000.0,1
3715100.0,5,969.79,14950000.0,1
6208400.0,11,400.75,29403000.0,1
2540400.0,12,427.29,26167000.0,0
7145900.0,2,605.06,6933000.0,0
5657400.0,5,744.39,27747000.0,0
4270200.0,13,765.42,22262000.0,1
4923800.0,10,266.78,6205000.0,1
9173300.0,8,311.38,25456000.0,0
3271100.0,21,856.42,29796000.0,1
3384400.0,19,124.31,4828000.0,0
3255800.0,4,13.89,2842000.0,1
373800.0,7,560.1,4875000.0,1
619000.0,10,405.94,1070000.0,1
270700.0,18,942.43,24156000.0,0
6343600.0,6,21.86,29119000.0,0
2839500.0,20,228.29,12974000.0,0
4384100.0,10,684.43,5739000.0,0
8735000.0,5,891.38,19423000.0,1
4064100.0,0,261.21,18494000.0,1
8039400.0,10,876.29,15378000.0,0
4684600.0,19,295.99,8238000.0,1
4151700.0,14,41.84,17343000.0,0
2857200.0,15,275.01,13942000.0,0
8236100.0,10,714.4,4831000.0,0
3782900.0,6,972.13,5583000.0,1
7190800.0,6,658.22,5163000.0,1
868800.0,6,119.45,6498000.0,1
2013300.0,4,716.73,10066000.0,1
9319200.0,8,195.22,6739000.0,0
9984600.0,20,570.64,1804000.0,0
4423700.0,6,699.77,26110000.0,0
9190100.0,10,98.51,21875000.0,1
5871300.0,16,323.45,3031000.0,1
9106400.0,3,136.85,7575000.0,0
8267300.0,3,844.76,13646000.0,1
9761000.0,14,361.29,20796000.0,0
5393200.0,11,376.28,4748000.0,0
9422800.0,10,892.37,28457000.0,1
3215900.0,17,771.81,9084000.0,1
8489000.0,7,620.95,18994000.0,0
5777400.0,14,970.63,6295000.0,0
8542600.0,1,842.8,7529000.0,1
6726900.0,15,851.24,19928000.0,1
2978100.0,22,148.81,24919000.0,0
7359000.0,0,900.42,12669000.0,1
4428800.0,12,449.68,28374000.0,0
3400.0,5,276.88,11336000.0,0
9588600.0,8,267.16,21784000.0,1
9692300.0,18,372.07,12409000.0,1
389400.0,1,236.87,22921000.0,0
363200.0,10,45.68,12532000.0,1
1399600.0,11,719.17,13116000.0,0
6526400.0,23,623.68,18887000.0,1
3520600.0,3,401.5,29080000.0,1
4639300.0,20,373.35,5500000.0,0
1176400.0,6,33.03,10117000.0,1
3027500.0,1,801.64,1861000.0,1
9775400.0,21,71.19,18977000.0,1
4402400.0,8,214.71,21347000.0,1
7594300.0,0,59.57,7663000.0,0
6128500.0,3,189.09,13597000.0,1
9462700.0,20,714.87,7083000.0,1
997800.0,7,386.7,12872000.0,0
654900.0,0,614.28,12679000.0,1
7934900.0,22,657.81,29469000.0,0
1837700.0,12,339.92,21458000.0,0
1437700.0,20,383.64,23284000.0,0
4771100.0,0,998.33,20863000.0,1
5054500.0,5,573.36,3899000.0,1
2884200.0,10,265.65,27743000.0,0
6638900.0,5,647.52,20705000.0,1
7925600.0,17,277.55,19843000.0,0
490000.0,8,803.53,1257000.0,0
8190300.0,2,73.1,1883000.0,1
8361100.0,23,979.03,17208000.0,1
6890000.0,14,637.21,15486000.0,1
6952000.0,16,404.79,22700000.0,1
1813100.0,18,73.53,3076000.0,1
9650800.0,11,590.86,24594000.0,0
9731000.0,0,466.23,29181000.0,1
4135000.0,2,114.3,5950000.0,1
5422200.0,3,643.32,6019000.0,1
7925500.0,1,895.47,15452000.0,1
7837200.0,12,182.26,10778000.0,0
6845000.0,6,923.82,29837000.0,1
2583000.0,18,806.58,26336000.0,0
147600.0,1,832.41,24875000.0,1
8992900.0,17,642.7,28194000.0,0
2769500.0,13,701.82,1629000.0,0
2287000.0,5,556.42,5509000.0,1
4768100.0,14,811.75,20663000.0,0
4700000.0,1,701.0,5064000.0,1
7748300.0,13,657.77,3987000.0,0
1938600.0,8,604.76,28274000.0,1
8117500.0,15,512.39,8269000.0,1
8043400.0,11,6.36,12008000.0,1
2568500.0,23,432.86,7129000.0,1
5133300.0,15,720.98,17668000.0,0
8919700.0,17,534.59,5144000.0,1
4711100.0,5,89.68,25714000.0,0
3141400.0,0,909.12,23121000.0,1
4913100.0,20,537.98,7481000.0,0
8448300.0,15,337.51,24532000.0,1
1958500.0,12,61.12,5714000.0,0
5958200.0,20,65.62,18064000.0,1
7892600.0,2,532.08,28197000.0,0
7125800.0,9,864.17,3217000.0,0
190300.0,6,643.06,24385000.0,0
1873400.0,15,584.67,7367000.0,1
5566000.0,7,761.65,1097000.0,0
5462800.0,4,386.45,19195000.0,1
58900.0,11,555.01,15633000.0,0
5181600.0,20,679.73,18597000.0,1
3276900.0,7,284.15,17835000.0,0
2726000.0,4,876.76,22463000.0,0
130300.0,23,208.43,8780000.0,1
6026600.0,8,402.26,8317000.0,0
821700.0,18,659.08,19817000.0,1
7420500.0,13,222.9,11358000.0,0
1014200.0,7,318.8,4602000.0,0
1132600.0,1,343.69,29270000.0,0
9124600.0,0,404.12,13382000.0,0
6511200.0,6,10.25,9321000.0,0
5053700.0,2,653.13,29372000.0,0
5600200.0,22,922.43,7881000.0,1
3106500.0,17,648.58,29069000.0,1
3803400.0,20,406.71,26123000.0,0
7234600.0,22,87.23,16686000.0,0
3525400.0,12,303.67,28935000.0,0
5851400.0,9,34.42,22482000.0,1
6886000.0,7,398.58,1977000.0,0
3403900.0,2,799.99,21724000.0,0
6357100.0,15,177.37,23470000.0,1
3548900.0,8,135.43,28641000.0,1
94000.0,5,382.88,14077000.0,0
1781600.0,19,575.53,12985000.0,1
9066000.0,5,415.37,21583000.0,0
3461400.0,1,616.05,21121000.0,0
5217000.0,11,372.71,26750000.0,0
8090200.0,11,202.53,20062000.0,1
7934100.0,5,694.0,18170000.0,0
7770100.0,12,88.98,8245000.0,0
3014800.0,16,554.72,16242000.0,0
6229100.0,16,3.01,2278000.0,1
7527200.0,0,890.98,1460000.0,1
6069300.0,22,447.87,6911000.0,1
3774800.0,3,370.82,5992000.0,1
6736000.0,5,385.23,12200000.0,0
2955400.0,10,916.2,18145000.0,0
5847600.0,23,691.36,25397000.0,1
7155300.0,11,611.83,23304000.0,0
5299400.0,7,457.27,24913000.0,0
7869600.0,21,625.97,9332000.0,1
3838300.0,11,905.64,1954000.0,0
5739000.0,4,753.12,22382000.0,0
4202000.0,4,36.24,19049000.0,1
9624900.0,20,911.62,11959000.0,1
1922300.0,10,694.74,11311000.0,0
3881500.0,23,795.61,17204000.0,1
7001000.0,7,82.69,24487000.0,0
8275300.0,12,576.02,19408000.0,1
8206100.0,21,312.63,15078000.0,0
2409200.0,15,481.2,2690000.0,1
6972300.0,5,562.2,20101000.0,0
341600.0,15,73.89,18171000.0,1
7013700.0,23,858.79,18278000.0,0
4741200.0,19,725.54,23801000.0,0
7606400.0,23,762.21,10400000.0,1
1292100.0,4,3.07,8134000.0,0
3724600.0,5,223.58,2899000.0,1
7653600.0,0,334.5,1912000.0,1
791200.0,8,870.35,21785000.0,0
7927000.0,21,208.22,29439000.0,0
2523400.0,4,162.42,21418000.0,0
9958800.0,21,316.35,2668000.0,1
8008600.0,10,946.45,18371000.0,1
7618500.0,12,905.98,14469000.0,1
631800.0,23,629.37,15822000.0,0
3367400.0,3,828.25,21461000.0,1
7112100.0,13,154.47,19954000.0,1
1731100.0,3,22.36,19550000.0,1
8849700.0,4,355.75,1422000.0,1
9543300.0,18,932.67,17667000.0,1
668600.0,9,385.69,15131000.0,1
6722800.0,0,966.28,4442000.0,0
9304400.0,23,269.54,3213000.0,0
1804000.0,9,60.85,16737000.0,0
3224100.0,0,690.69,10269000.0,1
6448900.0,10,310.85,19722000.0,0
7080900.0,2,479.09,14844000.0,0
7498500.0,20,344.4,5160000.0,0
4152500.0,3,375.51,29649000.0,0
2950200.0,0,917.49,25212000.0,0
9713500.0,21,919.46,14903000.0,0
1173400.0,19,705.29,26714000.0,0
5172000.0,13,141.51,9007000.0,1
5823300.0,0,626.87,18420000.0,0
6649600.0,8,404.24,24535000.0,1
9907700.0,9,965.11,17550000.0,1
6738000.0,0,68.76,7144000.0,0
8788800.0,10,81.06,6226000.0,1
6433700.0,19,44.58,13172000.0,0
2547900.0,3,207.84,20755000.0,1
2224400.0,10,214.0,7621000.0,0
9701100.0,18,165.34,8220000.0,0
6563900.0,17,406.39,10416000.0,1
2121800.0,23,376.66,7614000.0,0
3995900.0,10,916.5,10589000.0,1
7967500.0,8,844.28,24249000.0,1
5790600.0,17,493.28,22147000.0,1
2639900.0,4,932.89,23403000.0,0
7862600.0,22,387.78,18674000.0,1
2309600.0,22,5.33,2169000.0,1
3906000.0,1,243.07,16039000.0,1
1531300.0,4,103.32,22652000.0,0
3250200.0,23,974.5,21559000.0,0
7954800.0,8,109.06,26136000.0,1
7403700.0,14,90.27,28944000.0,0
8373000.0,5,426.58,9644000.0,0
1190600.0,17,555.8,22281000.0,0
4690900.0,14,624.7,9356000.0,0
1812000.0,8,365.59,24611000.0,0
1905800.0,1,681.11,7020000.0,1
3931400.0,0,817.35,9476000.0,1
1104800.0,15,613.62,15731000.0,1
972600.0,2,647.31,28168000.0,0
5541600.0,1,812.3,25392000.0,1
4055800.0,2,569.21,16292000.0,0
7168700.0,1,355.7,18815000.0,0
4463500.0,5,708.95,13725000.0,1
4437500.0,11,723.27,11964000.0,0
6191700.0,16,976.18,4868000.0,0
8862000.0,17,108.89,7734000.0,0
6948600.0,23,665.7,1453000.0,0
9862600.0,0,139.69,16293000.0,0
7637000.0,13,356.22,19371000.0,0
5701300.0,21,76.52,20716000.0,1
3805800.0,1,643.82,27967000.0,0
3069900.0,13,396.09,17745000.0,1
3044200.0,7,658.24,16046000.0,1
1623900.0,5,538.85,8135000.0,0
5814100.0,7,192.54,18594000.0,0
504900.0,12,158.78,25609000.0,1
4521500.0,9,839.72,26187000.0,1
1488300.0,7,832.91,18763000.0,0
1514600.0,15,161.66,18817000.0,1
1215900.0,0,856.19,18624000.0,0
8219600.0,11,389.74,23508000.0,1
2061200.0,4,889.64,26204000.0,1
8555700.0,5,749.06,23890000.0,1
8864700.0,23,68.07,20302000.0,0
3042800.0,17,16.6,19091000.0,0
4208800.0,2,374.17,4688000.0,1
5530700.0,1,507.32,15648000.0,1
2340800.0,23,543.61,4162000.0,1
5425100.0,20,164.3,4174000.0,0
8945000.0,12,625.5,3247000.0,1
4004600.0,14,192.04,17109000.0,1
9292900.0,3,149.51,28655000.0,0
3074500.0,4,213.83,21397000.0,1
9794800.0,14,201.19,6939000.0,0
7544400.0,13,286.23,25818000.0,0
9163200.0,16,669.6,7879000.0,0
393800.0,4,811.07,21334000.0,0
4736000.0,23,348.25,22604000.0,0
5417100.0,18,842.32,13437000.0,0
8870100.0,16,939.9,25206000.0,1
8059700.0,16,600.29,18975000.0,1
6045800.0,6,829.52,5977000.0,1
8839500.0,6,391.47,16145000.0,0
7767500.0,3,797.22,2874000.0,1
1606900.0,1,490.02,9723000.0,0
8159700.0,4,836.48,20125000.0,1
1592300.0,22,276.68,16969000.0,0
3796500.0,5,749.35,25851000.0,0
6730600.0,17,448.48,15741000.0,0
7213300.0,22,807.09,9516000.0,0
8036300.0,11,794.93,28804000.0,0
7908600.0,1,240.91,24160000.0,0
9110300.0,12,725.61,3901000.0,0
4993500.0,7,10.35,7775000.0,0
6804300.0,18,372.53,14374000.0,1
9703400.0,10,279.26,3297000.0,1
3268600.0,3,707.41,12980000.0,0
2482500.0,7,968.26,12151000.0,0
2718400.0,18,878.2,5473000.0,0
7106000.0,11,575.2,22518000.0,0
1912600.0,3,576.01,1911000.0,0
7566800.0,8,584.45,27657000.0,1
3978900.0,11,382.65,1001000.0,1
9665200.0,23,188.61,21770000.0,0
4513500.0,11,435.07,5505000.0,0
603700.0,7,5.24,14924000.0,1
2242800.0,23,10.38,3002000.0,0
7120400.0,23,63.29,4039000.0,0
2286400.0,17,145.31,22690000.0,1
3269200.0,7,951.83,24670000.0,0
2057600.0,4,934.9,29855000.0,0
8384400.0,8,431.4,11471000.0,0
5494200.0,15,73.64,26427000.0,1
