monto,hora,distancia_km,ingreso_mensual,fraude
73900.0,17,4.21,3822000.0,0
93200.0,16,1.67,4636000.0,0
16200.0,10,2.61,2087000.0,0
92400.0,9,25.98,5190000.0,0
8500.0,14,2.94,1852000.0,0
34900.0,15,1.69,3557000.0,0
28600.0,8,6.5,8042000.0,0
34700.0,0,1.62,2690000.0,0
16900.0,11,0.71,1463000.0,0
29200.0,20,107.99,4814000.0,0
25500.0,16,27.01,1926000.0,0
63400.0,19,3.24,1424000.0,0
65600.0,17,4.73,6605000.0,0
53100.0,12,19.52,2890000.0,0
5900.0,10,3.75,1424000.0,0
19800.0,8,1.74,1523000.0,0
141200.0,11,1.9,11962000.0,0
187500.0,16,882.73,4247000.0,0
22500.0,18,9.03,1424000.0,0
35800.0,7,24.48,3841000.0,0
149300.0,16,1.35,3746000.0,0
15200.0,13,1251.1,6560000.0,0
12600.0,10,146.75,2156000.0,0
108500.0,15,1.32,8927000.0,0
19300.0,12,11.32,2598000.0,0
69700.0,17,1.65,9358000.0,0
54000.0,16,9.36,7038000.0,0
55500.0,7,8.13,3558000.0,0
9700.0,20,9.76,3266000.0,0
20100.0,19,227.53,5978000.0,0
92600.0,18,3.53,3399000.0,0
42600.0,14,12.9,3240000.0,0
6000.0,12,628.68,2386000.0,0
35800.0,19,0.69,2257000.0,0
92600.0,12,1.16,2445000.0,0
66100.0,13,4.48,1424000.0,0
20700.0,22,2.29,3386000.0,0
70200.0,17,10.5,2750000.0,0
25800.0,11,14.98,2369000.0,0
32200.0,17,3.69,1424000.0,0
52000.0,20,1.28,1424000.0,0
71500.0,17,14.34,1673000.0,0
14600.0,19,6.97,1424000.0,0
29300.0,18,2.71,3131000.0,0
66500.0,20,3.52,9933000.0,0
9500.0,15,2.1,1993000.0,0
144700.0,12,1.23,4026000.0,0
173900.0,8,13.47,2605000.0,0
21000.0,13,42.07,1424000.0,0
13100.0,16,2.41,4345000.0,0
66700.0,9,1.79,1533000.0,0
27700.0,18,0.54,2516000.0,0
180000.0,16,2.43,15963000.0,0
126200.0,18,16.59,8206000.0,0
88500.0,9,51.91,5991000.0,0
27000.0,20,16.57,2921000.0,0
30800.0,22,4.2,3489000.0,0
61400.0,9,8.83,5375000.0,0
2389300.0,15,8.05,3070000.0,0
11700.0,12,13.76,1909000.0,0
13300.0,9,34.04,5022000.0,0
385900.0,20,1.74,9127000.0,0
107400.0,18,1004.48,4752000.0,0
21900.0,19,7.61,1976000.0,0
117700.0,13,1.94,5732000.0,0
67800.0,6,1.67,1424000.0,0
27000.0,12,4.28,2698000.0,0
60900.0,9,7.7,4684000.0,0
284000.0,20,16.9,6129000.0,0
16900.0,18,5.5,1424000.0,0
19200.0,13,14.31,2620000.0,0
107000.0,15,30.49,15762000.0,0
70700.0,11,8.0,9548000.0,0
42100.0,20,4.26,3494000.0,0
62600.0,18,2.73,10267000.0,0
12800.0,10,13.21,1424000.0,0
498400.0,16,5.53,16778000.0,0
84400.0,15,1.27,17995000.0,0
30400.0,12,13.71,6605000.0,0
729000.0,10,17.84,1461000.0,1
50200.0,11,2.68,2848000.0,0
15100.0,19,9.67,2632000.0,0
53000.0,5,4.14,4050000.0,0
14400.0,21,1230.1,1424000.0,0
38400.0,0,2.27,1424000.0,0
108200.0,9,2.98,6197000.0,0
13400.0,21,7.15,3558000.0,0
109100.0,17,3.53,6919000.0,0
96800.0,18,4.65,6357000.0,0
32300.0,11,6.53,11349000.0,0
301100.0,14,1.9,35151000.0,0
12200.0,7,2.37,1424000.0,0
39000.0,18,1.45,2910000.0,0
58900.0,13,4.99,1424000.0,0
13700.0,13,1.84,1684000.0,0
125800.0,20,6.93,6955000.0,0
5100.0,17,5.12,4241000.0,0
76900.0,19,5.18,1424000.0,0
3600.0,8,8.69,1424000.0,0
3900.0,9,46.35,4355000.0,0
56200.0,12,7.69,2511000.0,0
2900.0,21,1.8,1424000.0,0
129400.0,6,56.35,7665000.0,0
36200.0,20,7.44,4355000.0,0
56800.0,9,5.09,1727000.0,0
9100.0,14,12.11,6079000.0,0
153700.0,11,4.96,6240000.0,0
17400.0,14,9.99,1424000.0,0
6600.0,12,47.3,2844000.0,0
78300.0,12,2.29,6560000.0,0
54400.0,16,1.72,2591000.0,0
79900.0,15,6.11,1459000.0,0
48500.0,15,5.03,1424000.0,0
25200.0,22,146.7,1652000.0,0
31200.0,15,4.15,1424000.0,0
92600.0,18,1.43,5818000.0,0
15400.0,16,6.84,1424000.0,0
95700.0,10,100.93,3633000.0,0
14400.0,21,6.42,1424000.0,0
20800.0,17,2.64,6869000.0,0
18600.0,11,0.44,3384000.0,0
5700.0,13,0.93,9613000.0,0
83700.0,2,7.66,1424000.0,0
90500.0,16,12.04,12258000.0,0
90400.0,17,2.34,2229000.0,0
8200.0,20,3.58,1424000.0,0
3600.0,22,11.85,2096000.0,0
34800.0,18,8.36,1424000.0,0
39500.0,12,3.98,2131000.0,0
15200.0,10,1.62,2265000.0,0
64600.0,11,7.88,7368000.0,0
45500.0,18,1451.56,2298000.0,0
254600.0,20,4.83,6202000.0,0
49600.0,13,134.67,11670000.0,0
12200.0,17,2.06,1424000.0,0
31100.0,9,5.61,2805000.0,0
11400.0,15,105.65,1424000.0,0
1689200.0,18,7.2,1424000.0,0
46200.0,13,6.93,8803000.0,0
885800.0,19,1.55,3152000.0,0
20600.0,23,2.11,2301000.0,0
29900.0,9,3.55,5902000.0,0
4502300.0,9,49.06,13121000.0,1
36600.0,9,4.28,2816000.0,0
362600.0,18,0.88,12359000.0,0
93300.0,19,8.67,1424000.0,0
29000.0,12,5.78,4175000.0,0
20100.0,17,7.87,2222000.0,0
6500.0,8,7.04,1424000.0,0
7900.0,10,8.91,2169000.0,0
9400.0,12,2.83,1650000.0,0
97400.0,10,2.63,4068000.0,0
94700.0,6,7.96,2429000.0,0
40100.0,0,8.75,2796000.0,0
33800.0,16,31.88,5140000.0,0
57100.0,13,5.67,11491000.0,0
6500.0,23,147.41,4933000.0,0
7900.0,11,0.96,3190000.0,0
19800.0,11,2.43,1424000.0,0
17100.0,11,126.39,2187000.0,0
160500.0,16,2.81,9821000.0,0
25100.0,0,4.95,1424000.0,0
28800.0,23,5.43,5399000.0,0
95400.0,13,6.15,1424000.0,0
50800.0,18,2.89,1424000.0,0
48500.0,10,1.37,1424000.0,0
10900.0,15,14.8,6236000.0,0
62800.0,10,18.2,6025000.0,0
44200.0,19,11.85,1434000.0,0
47100.0,17,2.11,4209000.0,0
81900.0,13,2.83,4564000.0,0
30700.0,12,4.68,4684000.0,0
197800.0,8,6.87,4455000.0,0
9600.0,22,2.02,4200000.0,0
8900.0,12,97.45,4208000.0,0
142200.0,19,972.03,4335000.0,0
436900.0,15,4.61,14074000.0,0
23600.0,15,1.16,2275000.0,0
17000.0,13,10.88,1459000.0,0
3600.0,9,13.16,1424000.0,0
62500.0,18,23.17,3725000.0,0
41200.0,20,3.55,4177000.0,0
13800.0,13,1.76,2275000.0,0
83400.0,13,2.6,3406000.0,0
928000.0,9,37.72,9929000.0,0
25800.0,21,7.25,3835000.0,0
23000.0,3,95.44,1424000.0,0
134100.0,12,22.09,3302000.0,0
212300.0,11,2.17,2099000.0,0
1009400.0,23,4.71,5949000.0,0
29700.0,16,133.2,1991000.0,0
477700.0,16,10.32,20040000.0,0
34500.0,1,2.56,7845000.0,0
31300.0,21,1.78,2881000.0,0
76000.0,10,2.94,6803000.0,0
218100.0,20,1.7,7033000.0,0
30500.0,20,3.4,3099000.0,0
7200.0,11,1.26,3010000.0,0
12100.0,14,6.22,1765000.0,0
3400.0,10,34.0,1424000.0,0
4500.0,16,11.64,2589000.0,0
63700.0,12,4.41,2168000.0,0
27100.0,16,2.65,2656000.0,0
67700.0,12,4.96,3438000.0,0
27900.0,18,20.59,10351000.0,0
17100.0,20,4.75,5984000.0,0
36500.0,12,6.11,2807000.0,0
69200.0,12,8.34,4535000.0,0
26900.0,1,2.06,3398000.0,0
237200.0,22,4.26,10468000.0,0
26400.0,17,3.02,1596000.0,0
188000.0,19,2.28,4835000.0,0
20900.0,13,1.12,1968000.0,0
133100.0,15,28.34,1424000.0,0
129500.0,16,2.36,2146000.0,0
5100.0,12,1.45,3174000.0,0
14400.0,19,9.06,2372000.0,0
63200.0,12,6.59,3959000.0,0
33900.0,15,5.39,1424000.0,0
70200.0,15,1.24,6011000.0,0
10300.0,20,128.4,1630000.0,0
3400.0,12,2.86,1424000.0,0
15300.0,8,101.61,1720000.0,0
22600.0,13,30.57,3064000.0,0
60600.0,15,25.82,1424000.0,0
180900.0,15,1.15,7230000.0,0
31500.0,11,3.23,1806000.0,0
8449300.0,22,538.68,3554000.0,1
721700.0,18,0.62,30578000.0,0
65400.0,13,5.54,8968000.0,0
24000.0,21,3.93,1424000.0,0
12200.0,21,2.85,1495000.0,0
32500.0,15,49.55,1424000.0,0
10000.0,20,7.12,2948000.0,0
23700.0,12,0.7,2241000.0,0
28900.0,21,139.75,1424000.0,0
72100.0,12,7.76,3290000.0,0
6000.0,19,60.01,1424000.0,0
12900.0,19,3.37,2674000.0,0
127100.0,8,12.36,8390000.0,0
35700.0,20,10.3,10915000.0,0
24900.0,14,6.87,2128000.0,0
156700.0,20,4.17,10015000.0,0
32200.0,18,5.73,1424000.0,0
116100.0,19,7.16,11194000.0,0
11900.0,20,3.65,5837000.0,0
15800.0,20,5.24,2232000.0,0
39900.0,21,7.39,16325000.0,0
14200.0,7,20.99,7200000.0,0
6300.0,10,5.1,2017000.0,0
45800.0,10,4.27,3928000.0,0
63900.0,13,5.89,20040000.0,0
34700.0,17,2.61,1424000.0,0
34200.0,18,0.8,3619000.0,0
13300.0,14,1.25,3761000.0,0
16300.0,20,8.73,2504000.0,0
289400.0,10,22.8,4177000.0,0
7600.0,11,88.25,1969000.0,0
674800.0,18,4.6,2523000.0,1
27300.0,18,134.3,1602000.0,0
63700.0,12,2.8,7818000.0,0
17100.0,12,7.81,5036000.0,0
210800.0,22,3.86,12376000.0,0
341000.0,8,8.82,5022000.0,0
242000.0,19,1.54,5949000.0,0
96000.0,15,16.36,2326000.0,0
16100.0,14,0.57,2948000.0,0
2600.0,12,4.01,1825000.0,0
22600.0,6,6.97,1741000.0,0
37800.0,18,3.56,1645000.0,0
14500.0,12,30.14,1424000.0,0
25600.0,9,7.4,5016000.0,0
6500.0,20,9.05,1424000.0,0
15600.0,12,1.83,1993000.0,0
21200.0,9,10.52,1800000.0,0
6500.0,10,5.53,3402000.0,0
35500.0,7,7.34,2808000.0,0
18000.0,19,10.77,4432000.0,0
538200.0,11,0.44,8180000.0,0
7100.0,18,11.43,1863000.0,0
40800.0,16,6.8,3077000.0,0
27700.0,8,5.99,3359000.0,0
109000.0,9,48.25,4868000.0,0
18100.0,21,4.58,1456000.0,0
98600.0,13,9.12,2706000.0,0
8800.0,13,2.68,1424000.0,0
112500.0,11,3.7,4209000.0,0
21700.0,17,3.75,5338000.0,0
20100.0,12,3.39,4010000.0,0
23400.0,6,5.04,1808000.0,0
20800.0,6,13.16,3155000.0,0
84500.0,11,4.49,5603000.0,0
237500.0,22,3.16,16809000.0,0
7400.0,12,1.31,1628000.0,0
3000.0,12,2.26,1424000.0,0
52000.0,11,114.86,2030000.0,0
8700.0,19,3.55,1424000.0,0
8500.0,11,4.27,1424000.0,0
19200.0,17,42.74,1424000.0,0
50000.0,9,80.95,1536000.0,0
11800.0,15,5.8,2137000.0,0
40800.0,12,85.08,10396000.0,0
30900.0,8,3.38,1749000.0,0
52600.0,10,9.32,1877000.0,0
30000.0,18,3.28,3200000.0,0
100800.0,10,10.62,1424000.0,0
566300.0,17,8.58,31871000.0,0
15700.0,2,4.43,2110000.0,0
5700.0,17,10.38,1743000.0,0
19600.0,10,1.49,1424000.0,0
9530100.0,2,1664.36,10627000.0,1
36200.0,10,13.15,1582000.0,0
263300.0,16,79.99,9358000.0,0
5800.0,18,1.87,1902000.0,0
993800.0,13,5.82,15228000.0,0
39400.0,7,2.27,3240000.0,0
54900.0,12,4.49,4296000.0,0
15200.0,23,11.03,4414000.0,0
76500.0,9,4.26,1424000.0,0
28500.0,14,86.57,4690000.0,0
185900.0,0,4.73,15711000.0,0
23800.0,17,2.48,2137000.0,0
22800.0,18,5.19,1424000.0,0
336100.0,17,4.58,7812000.0,0
38600.0,18,2.45,1424000.0,0
13800.0,8,2.38,1424000.0,0
42100.0,19,4.21,4389000.0,0
101800.0,20,31.43,16944000.0,0
98500.0,21,8.77,12827000.0,0
15100.0,23,4.29,1538000.0,0
9100.0,11,362.17,2168000.0,1
39100.0,8,3.27,1424000.0,0
21100.0,9,3.09,1424000.0,0
48400.0,19,97.02,4936000.0,0
15400.0,21,1.86,1424000.0,0
30500.0,14,11.48,2180000.0,0
6300.0,8,117.1,1825000.0,0
199000.0,7,2.26,1994000.0,0
24900.0,17,3.46,1652000.0,0
61900.0,10,0.99,4679000.0,0
33900.0,20,7.1,1813000.0,0
1006900.0,19,5.89,9534000.0,0
349700.0,13,7.07,5465000.0,0
38300.0,18,5.9,4859000.0,0
89300.0,17,26.48,3283000.0,0
39400.0,19,6.55,5014000.0,0
19200.0,18,12.29,12164000.0,0
121900.0,6,4.47,3639000.0,0
39700.0,19,3.73,2690000.0,0
46200.0,12,5.55,1424000.0,0
17900.0,17,3.06,3282000.0,0
140000.0,17,4.15,2260000.0,0
2900.0,8,16.4,1424000.0,0
20200.0,0,29.11,1424000.0,0
14900.0,13,4.0,1424000.0,0
44800.0,16,103.42,4448000.0,0
186300.0,23,4.95,3255000.0,0
19900.0,9,4.74,1424000.0,0
17400.0,12,1.68,3835000.0,0
114400.0,13,1.56,4875000.0,0
34300.0,17,4.74,4665000.0,0
23000.0,10,12.27,7122000.0,0
117400.0,5,4.9,2232000.0,0
28100.0,16,4.12,5044000.0,0
56900.0,19,0.9,4588000.0,0
87900.0,10,2.51,4646000.0,0
72000.0,14,32.68,2816000.0,0
54000.0,10,124.56,1779000.0,0
22900.0,10,0.81,4247000.0,0
14300.0,21,791.17,2351000.0,0
11100.0,11,1.6,1424000.0,1
37300.0,13,18.53,4921000.0,0
51500.0,22,5.7,1424000.0,0
177200.0,21,1.06,2549000.0,0
64800.0,20,2.28,5568000.0,0
2812200.0,4,183.81,2000000.0,1
40500.0,18,87.57,3447000.0,0
832700.0,17,10.13,12919000.0,0
15929900.0,15,10.62,20583000.0,0
42500.0,16,1.37,2051000.0,0
82600.0,15,10.39,2857000.0,0
4800.0,19,2.89,1424000.0,0
36700.0,10,6.65,2175000.0,0
149500.0,14,2.63,1585000.0,0
272700.0,21,2.52,3123000.0,0
283000.0,21,16.62,14777000.0,0
80000.0,8,1.3,9470000.0,0
13300.0,14,6.78,3554000.0,0
37900.0,22,5.48,4603000.0,0
5400.0,19,3.0,1424000.0,0
118600.0,13,5.53,5003000.0,0
430600.0,13,9.1,6506000.0,0
38200.0,19,2.21,4006000.0,0
26900.0,12,9.79,2910000.0,0
1236500.0,20,2.38,21886000.0,0
8300.0,8,1.38,4436000.0,0
88000.0,21,1.21,2053000.0,0
30800.0,13,5.75,2571000.0,0
265400.0,18,7.93,8880000.0,0
26600.0,11,1.88,1600000.0,0
5100.0,19,18.18,1608000.0,0
16800.0,12,0.91,2381000.0,0
65900.0,16,0.99,5629000.0,0
39200.0,15,12.7,6027000.0,0
58300.0,11,68.39,1577000.0,0
35600.0,19,3.03,4506000.0,0
138800.0,11,0.62,5057000.0,0
82100.0,19,1.24,1424000.0,0
106700.0,17,55.04,11410000.0,0
10900.0,18,710.63,1614000.0,0
467300.0,13,62.03,6021000.0,0
42100.0,17,3.06,1430000.0,0
37300.0,11,8.65,4078000.0,0
177700.0,0,7.61,2405000.0,0
23300.0,21,14.62,3155000.0,0
30600.0,16,1.36,5888000.0,0
26300.0,20,3.11,5005000.0,0
107300.0,12,1.99,4879000.0,0
63200.0,22,2.86,3225000.0,0
394500.0,1,112.15,2754000.0,1
76900.0,15,4.01,12081000.0,0
43300.0,16,3.26,1424000.0,0
48700.0,7,35.8,1424000.0,0
23100.0,4,1.69,2994000.0,0
164800.0,10,3.52,3822000.0,0
141700.0,9,2.04,5771000.0,0
10000.0,14,2.43,1424000.0,0
19500.0,10,14.37,1984000.0,0
35500.0,7,6.73,4607000.0,0
65000.0,13,6.39,1687000.0,0
26700.0,19,2.88,3097000.0,0
25600.0,19,0.3,1424000.0,0
2800.0,18,5.5,1424000.0,0
69200.0,12,2.15,1424000.0,0
18700.0,13,0.74,2595000.0,0
2800.0,16,94.7,1424000.0,0
12100.0,21,1.51,1536000.0,0
12700.0,15,2.36,1531000.0,0
3000.0,1,1083.85,5523000.0,1
28600.0,11,45.03,1424000.0,0
23800.0,14,6.66,10068000.0,0
47800.0,16,58.21,7069000.0,0
34200.0,20,16.63,2137000.0,0
43000.0,20,3.72,1611000.0,0
28200.0,23,50.01,5721000.0,0
15100.0,23,5.29,6147000.0,0
2700.0,18,109.88,1424000.0,0
158400.0,23,4.72,3067000.0,0
3100.0,10,4.71,1650000.0,0
41400.0,20,5.89,5802000.0,0
11700.0,12,5.37,2677000.0,0
907800.0,10,10.07,1426000.0,0
38400.0,0,1.85,3871000.0,0
15100.0,18,140.4,1424000.0,0
62200.0,12,6.75,3987000.0,0
2993700.0,11,427.72,1424000.0,1
43900.0,12,2.37,5279000.0,0
8000.0,19,1.15,2975000.0,0
50300.0,13,134.66,2232000.0,0
51900.0,15,1.42,1424000.0,0
99700.0,0,14.61,3755000.0,0
23700.0,19,10.81,2358000.0,0
20400.0,10,4.51,3141000.0,0
278200.0,20,0.92,4940000.0,0
95100.0,16,73.7,9625000.0,0
33000.0,20,12.28,6011000.0,0
147200.0,13,1.52,5926000.0,0
8300.0,13,1.09,4054000.0,0
7800.0,1,2.13,1976000.0,0
117900.0,16,0.73,5991000.0,0
35900.0,12,1.73,1424000.0,0
9000.0,16,31.78,4728000.0,0
51600.0,5,1126.43,3498000.0,0
38800.0,15,0.67,1994000.0,0
3200.0,12,2.29,1424000.0,0
89700.0,20,28.72,1853000.0,0
4400.0,19,2.21,1424000.0,0
194000.0,18,4.27,5745000.0,0
9000.0,15,2.41,1424000.0,0
63400.0,11,3.56,5597000.0,0
3500.0,6,1.39,1480000.0,0
8600.0,14,132.26,1424000.0,0
21900.0,18,2.15,4605000.0,0
24700.0,17,65.86,2878000.0,0
8000.0,16,3.85,6492000.0,0
18200.0,20,2.35,1424000.0,0
5200.0,18,3.17,1972000.0,0
184900.0,13,2.24,9058000.0,0
229400.0,17,4.68,4175000.0,0
63600.0,20,0.47,2078000.0,0
121500.0,15,0.55,5982000.0,0
8800.0,20,4.28,1424000.0,0
5800.0,12,12.87,3538000.0,0
10400.0,19,13.87,1424000.0,0
65000.0,8,4.32,2444000.0,0
83500.0,10,2.52,6538000.0,0
261900.0,12,146.61,4109000.0,0
8700.0,11,3.71,3097000.0,0
7200.0,15,10.62,2577000.0,0
188100.0,8,4.42,5845000.0,0
22000.0,14,4.54,3893000.0,0
12100.0,10,8.16,1424000.0,0
2800.0,18,10.35,1424000.0,0
113600.0,17,8.96,13444000.0,0
33700.0,13,6.02,6084000.0,0
420300.0,17,24.31,19060000.0,0
29500.0,20,3.22,1424000.0,0
11300.0,21,2.02,1424000.0,0
45300.0,20,2.06,3200000.0,0
93100.0,19,137.05,2989000.0,0
36400.0,19,2.01,2265000.0,0
61400.0,15,8.66,4977000.0,0
12200.0,13,9.31,4793000.0,0
240500.0,13,1.14,6294000.0,0
12100.0,18,28.92,1424000.0,0
41100.0,10,2.2,6070000.0,0
23900.0,18,35.44,2549000.0,0
1635800.0,9,2.73,4895000.0,0
7100.0,16,849.9,2741000.0,0
9300.0,15,5.91,2516000.0,0
72600.0,19,9.05,1424000.0,0
12700.0,6,8.67,2810000.0,0
9400.0,16,16.21,1424000.0,0
73000.0,14,10.36,5163000.0,0
6800.0,9,5.14,4050000.0,0
51400.0,8,1.18,2110000.0,0
8100.0,11,2.11,11615000.0,0
32900.0,10,1.96,5056000.0,0
41600.0,14,0.75,3399000.0,0
8700.0,17,1.63,3088000.0,0
126000.0,19,2.17,9652000.0,0
591800.0,16,2.69,14494000.0,0
31500.0,18,11.67,5744000.0,0
21300.0,21,13.4,4029000.0,0
453700.0,16,47.78,15228000.0,0
487200.0,18,13.11,4066000.0,0
62800.0,17,4.58,9083000.0,0
22000.0,11,4.28,3283000.0,0
53000.0,12,1.93,9126000.0,0
90100.0,8,14.15,2763000.0,0
99200.0,14,0.99,3746000.0,0
57000.0,18,7.75,15211000.0,0
24100.0,18,7.16,5093000.0,0
36000.0,8,9.04,7792000.0,0
75700.0,14,11.53,3835000.0,0
9500.0,19,0.82,1678000.0,0
171900.0,0,3.36,3151000.0,0
5900.0,23,1.7,1424000.0,0
1800.0,6,5.73,1424000.0,0
35800.0,13,1.79,2131000.0,0
56000.0,13,3.22,6803000.0,0
30400.0,14,2.52,3534000.0,0
47200.0,17,3.32,4136000.0,0
38300.0,21,1.87,2571000.0,0
11600.0,20,5.06,1424000.0,0
53700.0,18,0.52,4177000.0,0
49000.0,16,8.79,3890000.0,0
32200.0,5,22.9,3106000.0,0
27100.0,20,3.26,1424000.0,0
241800.0,17,7.07,2180000.0,0
20100.0,10,8.24,3091000.0,0
135100.0,7,5.19,4008000.0,0
105500.0,21,3.19,5135000.0,0
260700.0,16,4.17,14074000.0,0
43200.0,11,2.34,8688000.0,0
25900.0,7,11.04,3887000.0,0
18200.0,11,3.25,1424000.0,0
5891100.0,2,240.34,5897000.0,1
37700.0,15,1.85,3455000.0,0
205300.0,12,28.74,10259000.0,0
41100.0,13,2.17,4496000.0,0
39300.0,17,7.12,1957000.0,0
53900.0,14,12.44,8285000.0,0
56300.0,7,6.33,4933000.0,0
64800.0,19,3.24,6177000.0,0
25300.0,12,2.0,3870000.0,0
20300.0,8,0.78,4090000.0,0
53600.0,7,2.68,1426000.0,0
140100.0,11,13.54,6221000.0,0
63100.0,10,3.21,4209000.0,0
39200.0,9,1.99,2241000.0,0
11600.0,22,2.64,3635000.0,0
12300.0,10,3.15,1490000.0,0
41400.0,17,7.22,1847000.0,0
2100.0,20,1.81,1424000.0,0
137400.0,7,3.97,6976000.0,0
36400.0,21,13.5,3402000.0,0
301700.0,19,5.39,8679000.0,0
20700.0,18,2.66,2572000.0,0
8400.0,19,0.93,2692000.0,0
25900.0,23,1.09,5526000.0,0
35600.0,20,1.78,1424000.0,0
69500.0,10,4.7,2013000.0,0
3800.0,11,12.03,2369000.0,0
135800.0,6,10.1,5911000.0,0
119800.0,12,4.17,7927000.0,0
43900.0,11,7.19,18965000.0,0
25800.0,17,4.73,2353000.0,0
199800.0,6,2.02,4006000.0,0
43400.0,19,2.01,6025000.0,0
22900.0,8,110.12,1424000.0,0
167600.0,19,10.14,3573000.0,0
56600.0,15,5.02,1424000.0,0
23300.0,7,1.3,1424000.0,0
187700.0,13,2.87,3776000.0,0
24600.0,10,7.68,1424000.0,0
10000.0,10,15.18,1424000.0,0
115400.0,13,4.25,5481000.0,0
28800.0,22,1.14,1424000.0,0
37800.0,19,4.93,1424000.0,0
18600.0,11,5.35,1957000.0,0
17600.0,10,119.86,1424000.0,0
79800.0,8,107.22,7622000.0,0
6100.0,20,73.66,1424000.0,0
24300.0,21,1.22,2870000.0,0
351300.0,13,1.12,4607000.0,0
29200.0,19,10.39,1424000.0,0
31600.0,15,6.68,7707000.0,0
45700.0,13,2.89,2800000.0,0
13000.0,8,4.95,1424000.0,0
25000.0,10,1.53,2511000.0,0
21900.0,11,6.51,4312000.0,0
30800.0,13,1.74,1424000.0,1
67800.0,7,3.92,2523000.0,0
283900.0,18,1.31,9552000.0,0
46300.0,20,0.71,12376000.0,0
243800.0,13,14.41,8753000.0,0
31700.0,12,2.22,9652000.0,0
50000.0,9,2.4,1424000.0,0
32500.0,8,8.62,1424000.0,0
19600.0,19,95.79,3099000.0,0
10800.0,8,4.72,2219000.0,0
37900.0,13,2.48,2890000.0,0
126300.0,21,7.96,5598000.0,0
1250300.0,17,2.67,1424000.0,0
40700.0,15,3.37,2052000.0,0
78800.0,18,1.39,6807000.0,0
204500.0,11,2.38,5190000.0,0
32600.0,10,12.25,3268000.0,0
45600.0,12,3.94,4308000.0,0
12100.0,21,2.6,6430000.0,0
47000.0,10,6.57,1825000.0,0
22500.0,14,3.18,2848000.0,0
294600.0,14,4.17,5372000.0,0
227700.0,7,4.96,2848000.0,0
10400.0,19,6.49,1424000.0,0
13100.0,14,1.67,3388000.0,0
13400.0,16,1.26,4075000.0,0
188700.0,18,38.38,3907000.0,0
98300.0,9,144.84,18363000.0,0
7900.0,14,9.45,1655000.0,0
13500.0,17,3.9,1424000.0,0
35900.0,20,119.45,3718000.0,0
94300.0,13,10.68,9534000.0,0
82100.0,14,2.94,5897000.0,0
31800.0,14,2.29,1424000.0,0
44400.0,12,7.76,6107000.0,0
9200.0,14,4.6,2512000.0,0
54200.0,22,0.14,7069000.0,0
2300.0,18,3.29,1424000.0,0
34700.0,9,1.14,2324000.0,0
152600.0,17,20.74,2099000.0,0
13400.0,23,2.12,1424000.0,0
14000.0,11,4.0,5659000.0,0
173800.0,22,87.36,4368000.0,0
61100.0,17,2.55,8331000.0,0
48300.0,20,16.48,9271000.0,0
69600.0,15,1013.21,4063000.0,0
13000.0,19,9.47,3011000.0,0
66500.0,22,5.51,3964000.0,0
15100.0,12,4.83,2405000.0,0
34200.0,11,33.13,2585000.0,0
260300.0,19,61.1,13390000.0,0
121500.0,13,3.37,6483000.0,0
128300.0,19,2.3,22795000.0,0
135500.0,15,13.27,8159000.0,0
136500.0,17,139.54,4254000.0,0
9500.0,15,3.68,1424000.0,0
5118600.0,17,6.25,4629000.0,0
138200.0,8,3.88,9670000.0,0
22600.0,19,3.59,1648000.0,0
57800.0,13,8.81,7024000.0,0
102600.0,18,7.78,9982000.0,0
17700.0,21,4.93,3496000.0,0
184900.0,12,3.07,2233000.0,0
228400.0,22,8.52,2888000.0,0
13600.0,14,3.79,1424000.0,0
1545000.0,15,2.36,17897000.0,0
159300.0,18,0.73,7023000.0,0
75900.0,18,3.34,4895000.0,0
504600.0,8,0.88,26035000.0,0
215000.0,12,3.3,6605000.0,0
1113400.0,19,215.57,2229000.0,1
61000.0,8,1.63,1662000.0,0
41600.0,11,2.63,1882000.0,0
15400.0,6,2.34,1424000.0,0
12500.0,18,11.86,2426000.0,0
10700.0,21,3.83,2330000.0,0
9900.0,12,5.51,1664000.0,0
336500.0,6,1.49,7928000.0,0
309400.0,12,2.26,4034000.0,0
246400.0,19,3.93,24054000.0,0
21100.0,14,1.13,1424000.0,0
103800.0,20,2.6,3963000.0,0
21100.0,14,10.26,16544000.0,0
39100.0,16,6.61,1886000.0,0
101900.0,13,1.61,7484000.0,0
19100.0,21,2.33,1424000.0,0
11600.0,18,0.43,3155000.0,0
305200.0,19,18.73,3561000.0,0
110100.0,11,17.85,1705000.0,0
201800.0,12,10.32,9987000.0,0
48100.0,15,2.48,4109000.0,0
7200.0,15,1.87,2130000.0,0
186300.0,12,11.64,6174000.0,0
64900.0,11,1.0,8033000.0,0
86900.0,13,40.91,4607000.0,0
20500.0,12,9.48,1424000.0,0
28700.0,15,9.95,1424000.0,0
49900.0,20,3.36,1424000.0,0
5800.0,11,52.83,1424000.0,0
3500.0,16,9.71,1887000.0,0
20500.0,11,3.64,1749000.0,0
55700.0,21,7.16,8251000.0,0
12700.0,18,4.6,1424000.0,0
147900.0,12,585.52,3332000.0,0
42100.0,18,2.78,2677000.0,0
88000.0,19,3.38,2079000.0,0
83000.0,13,5.31,3558000.0,0
189400.0,12,2.94,2444000.0,0
84700.0,10,0.96,2063000.0,0
235000.0,16,6.8,2402000.0,0
22900.0,8,1.13,2358000.0,0
13300.0,6,3.63,1424000.0,0
